"Book","DMC","TechName","IssueNumber","IssueYear","IssueMonth","IssueDay","DMC_ID","EMODBuild","ICNCollection","ICNCount"
"AMM","DMC-1KC46-A-05-41-0200-17A0A-310A-A","INTERNAL - ZONAL (GV): Area Above Main Deck Ceiling [BS 1065.0 to BS 1636.0] ","004","2016","12","22","G9E7A50650E4E5A20977DFC152EF5772","","","0"
"AMM","DMC-1KC46-A-05-41-0300-01A0A-010A-A","ZONE 300 - EMPENNAGE - MAINTENANCE PRACTICES","002","2016","12","22","M7881FB0E77B088150ED2BBCB70445B2","","","0"
"AMM","DMC-1KC46-A-05-41-0300-02A0A-310A-A","EXTERNAL - ZONAL (GV): Fuselage - Section 48 ","001","2015","12","22","B023358D55CF2A3B17046568FFF52982","","","0"
"AMM","DMC-1KC46-A-05-41-0300-03A0A-310A-A","INTERNAL - ZONAL (GV): Area Aft of Pressure Bulkhead to BS 1725.0 ","004","2016","12","22","L79819AA79BDEC545C437B8FC6B36FEB","","","0"
"AMM","DMC-1KC46-A-05-41-0300-04A0A-310A-A","INTERNAL - ZONAL (GV): Stabilizer Torsion Box Compartment","004","2016","12","22","KD971A2DBC05DE46B1AA51684C96C980","","","0"
"AMM","DMC-1KC46-A-05-41-0300-05A0A-310A-A","INTERNAL - ZONAL (GV): APU Compartment ","004","2016","12","22","NEBD3B06E918E3E14D37B9DA8268AD8F","","","0"
"AMM","DMC-1KC46-A-05-41-0300-06A0A-310A-A","INTERNAL - ZONAL (GV): APU Compartment","001","2015","12","22","K50F7949BE8C13B781A59CC22DED2BEB","","","0"
"AMM","DMC-1KC46-A-05-41-0300-07A0A-310A-A","EXTERNAL - ZONAL (GV): Vertical Stabilizer - Removable Leading Edge","001","2015","12","22","LFA07AA6BB73B49592D65E6B91809A17","","","0"
"AMM","DMC-1KC46-A-05-41-0300-08A0A-310A-A","INTERNAL - ZONAL (GV): Vertical Stabilizer - Removable Leading Edge ","001","2015","12","22","G5843B6135017677D071929BF6665887","","","0"
"AMM","DMC-1KC46-A-05-41-0300-09A0A-310A-A","EXTERNAL - ZONAL (GV): Vertical Stabilizer - Auxiliary Spar to Front Spar","001","2015","12","22","I5A12B13B3C50FF48B04A3020C2F18A3","","","0"
"AMM","DMC-1KC46-A-05-41-0300-10A0A-310A-A","INTERNAL - ZONAL (GV): Vertical Stabilizer - Auxiliary Spar to Front Spar","001","2015","12","22","G51514987C29EFA6BCA3B73E0C6F7399","","","0"
"AMM","DMC-1KC46-A-05-41-0300-11A0A-310A-A","EXTERNAL - ZONAL (GV): Vertical Stabilizer - Front Spar To Rear Spar ","001","2015","12","22","NBDD1C494F964AC99A9956E5AAB87E54","","","0"
"AMM","DMC-1KC46-A-05-41-0300-12A0A-310A-A","INTERNAL - ZONAL (GV): Vertical Stabilizer - Front Spar To Rear Spar","004","2016","12","22","K27D8ABD2986D9BACCAD0A6F35A87E2D","","","0"
"AMM","DMC-1KC46-A-05-41-0300-13A0A-310A-A","EXTERNAL - ZONAL (GV): Vertical Stabilizer - Rear Spar To Trailing Edge","001","2015","12","22","C5B11CD2B55644F765BAA1BB9FD0AA0F","","","0"
"AMM","DMC-1KC46-A-05-41-0300-14A0A-310A-A","INTERNAL - ZONAL (GV): Vertical Stabilizer - Rear Spar To Trailing Edge","004","2016","12","22","I1CB105691BB6303BBB3FB8BF4592776","","","0"
"AMM","DMC-1KC46-A-05-41-0300-15A0A-310A-A","EXTERNAL - ZONAL (GV): Rudder ","001","2015","12","22","H66F4D6FF1A62049E74EC9871DC9302E","","","0"
"AMM","DMC-1KC46-A-05-41-0300-16A0A-310A-A","EXTERNAL - ZONAL (GV): Vertical Stabilizer Tip","001","2015","12","22","MD7E138A63848380BF8FD04C164FDE85","","","0"
"AMM","DMC-1KC46-A-05-41-0300-17A0A-310A-A","INTERNAL - ZONAL (GV): Vertical Stabilizer Tip ","001","2015","12","22","D0B14B77F53110BD1373B47351D0C4B3","","","0"
"AMM","DMC-1KC46-A-05-41-0300-18A0A-310A-A","EXTERNAL - ZONAL (GV): Left / Right Horizontal Stabilizer - Center Section ","001","2015","12","22","O9FE6669BFFDA09111311A04394B7375","","","0"
"AMM","DMC-1KC46-A-05-41-0300-19A0A-310A-A","INTERNAL - ZONAL (GV): Left / Right Horizontal Stabilizer - Center Section","004","2016","12","22","C391E3BBDBC5F5AF0DF306E8ADA7A249","","","0"
"AMM","DMC-1KC46-A-05-41-0300-20A0A-310A-A","EXTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Removable Leading Edge ","001","2015","12","22","JACDEDF95BCDF83FC3B655ECE6D9DE1F","","","0"
"AMM","DMC-1KC46-A-05-41-0300-21A0A-310A-A","EXTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Removable Leading Edge","001","2015","12","22","N7CDD058B4B40438AF816B9E371394AF","","","0"
"AMM","DMC-1KC46-A-05-41-0300-22A0A-310A-A","INTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Removable Leading Edge ","001","2015","12","22","KAB82FC516BA5D0EC65767E029B13F11","","","0"
"AMM","DMC-1KC46-A-05-41-0300-23A0A-310A-A","INTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Removable Leading Edge ","001","2015","12","22","J25910F7FD040D06A9AEFE2F346A3289","","","0"
"AMM","DMC-1KC46-A-05-41-0300-24A0A-310A-A","EXTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Auxiliary Spar to Front Spar ","001","2015","12","22","JC2ADABA2D67B079F3B6A305DF00E7D0","","","0"
"AMM","DMC-1KC46-A-05-41-0300-25A0A-310A-A","EXTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Auxiliary Spar to Front Spar ","001","2015","12","22","D7B19001B95DCBFBE03A1ECF87575C13","","","0"
"AMM","DMC-1KC46-A-05-41-0300-26A0A-310A-A","INTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Auxiliary Spar to Front Spar ","001","2015","12","22","B1B11205785FB428F28AD4CBB9A8D3E5","","","0"
"AMM","DMC-1KC46-A-05-41-0300-27A0A-310A-A","INTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Auxiliary Spar to Front Spar","001","2015","12","22","B978566E975CFC07821786D76FFA3AFB","","","0"
"AMM","DMC-1KC46-A-05-41-0300-28A0A-310A-A","EXTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Front Spar To Rear Spar ","001","2015","12","22","FF8AC15A582006CBB4271433AA49EE9D","","","0"
"AMM","DMC-1KC46-A-05-41-0300-29A0A-310A-A","EXTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Front Spar To Rear Spar ","001","2015","12","22","H34079EEB3231C397B2C96FD4AAAD7EA","","","0"
"AMM","DMC-1KC46-A-05-41-0300-30A0A-310A-A","INTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Front Spar To Rear Spar ","002","2016","12","22","J435D2D3B33D03C485531DEFEA616A3E","","","0"
"AMM","DMC-1KC46-A-05-41-0300-31A0A-310A-A","INTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Front Spar To Rear Spar ","002","2016","12","22","C984430FA60EA74B0BEDBA06644A0A6F","","","0"
"AMM","DMC-1KC46-A-05-41-0300-32A0A-310A-A","EXTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Rear Spar to Trailing Edge ","001","2015","12","22","O9796A98A7079DDA902F81728B42A281","","","0"
"AMM","DMC-1KC46-A-05-41-0300-33A0A-310A-A","EXTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Rear Spar to Trailing Edge ","001","2015","12","22","B71F861E45D1DF0779EB5035D0F2E15E","","","0"
"AMM","DMC-1KC46-A-05-41-0300-34A0A-310A-A","INTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Rear Spar to Trailing Edge ","002","2016","12","22","JE3AC2AA465CD6CE239A9FEEDBC2137A","","","0"
"AMM","DMC-1KC46-A-05-41-0300-35A0A-310A-A","INTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Rear Spar to Trailing Edge ","002","2016","12","22","G857177103B665DE9A0E6B5E8FEF1277","","","0"
"AMM","DMC-1KC46-A-05-41-0300-36A0A-310A-A","EXTERNAL - ZONAL (GV): Left Inboard Elevator","001","2015","12","22","IF652DB2B28FF6265785367F58BC2C7D","","","0"
"AMM","DMC-1KC46-A-05-41-0300-37A0A-310A-A","EXTERNAL - ZONAL (GV): Right Inboard Elevator","001","2015","12","22","M5C0728057AD7600105F268CC28E1520","","","0"
"AMM","DMC-1KC46-A-05-41-0300-38A0A-310A-A","EXTERNAL - ZONAL (GV): Left Outboard Elevator","001","2015","12","22","N85900428D1349593CA46D4CCA248934","","","0"
"AMM","DMC-1KC46-A-05-41-0300-39A0A-310A-A","EXTERNAL - ZONAL (GV): Right Outboard Elevator","001","2015","12","22","I5257DA8E3A59110406ECC261D1EDC34","","","0"
"AMM","DMC-1KC46-A-05-41-0300-40A0A-310A-A","EXTERNAL - ZONAL (GV): Left Horizontal Stabilizer - Tip ","001","2015","12","22","G79C9D7EE29552B1A8F1927CE7D066D1","","","0"
"AMM","DMC-1KC46-A-05-41-0300-41A0A-310A-A","EXTERNAL - ZONAL (GV): Right Horizontal Stabilizer - Tip","001","2015","12","22","B0D42822B87E22FCB94EBBD2CFD64C50","","","0"
"AMM","DMC-1KC46-A-05-41-0400-01A0A-010A-A","ZONE 400 - POWER PLANT AND STRUT - MAINTENANCE PRACTICES","002","2016","12","22","D27B851D728DE92F840EDB7BEF2448C9","","","0"
"AMM","DMC-1KC46-A-05-41-0400-02A0A-310A-A","EXTERNAL - ZONAL (GV): Forward Fairing - Left Nacelle Strut ","001","2015","12","22","H2C183BD7509C9B87190BCD82B075364","","","0"
"AMM","DMC-1KC46-A-05-41-0400-03A0A-310A-A","EXTERNAL - ZONAL (GV): Forward Fairing - Right Nacelle Strut","001","2015","12","22","M046775A143265E541F64EC49FCC2E8F","","","0"
"AMM","DMC-1KC46-A-05-41-0400-04A0A-310A-A","INTERNAL - ZONAL (GV): Forward Fairing - Left Nacelle Strut ","002","2016","12","22","PFCA1BBA6411A00C0E3B417E91BB7B72","","","0"
"AMM","DMC-1KC46-A-05-41-0400-05A0A-310A-A","INTERNAL - ZONAL (GV): Forward Fairing - Right Nacelle Strut ","002","2016","12","22","K5315C64CDB36AB69850302F69D51727","","","0"
"AMM","DMC-1KC46-A-05-41-0400-06A0A-310A-A","EXTERNAL - ZONAL (GV): Forward Torque Box - Left Nacelle Strut","001","2015","12","22","A156F57DF223E5A178D2E6C7451B517E","","","0"
"AMM","DMC-1KC46-A-05-41-0400-07A0A-310A-A","EXTERNAL - ZONAL (GV): Forward Torque Box - Right Nacelle Strut ","001","2015","12","22","FD051E7896878A8DB4A807759D5A4621","","","0"
"AMM","DMC-1KC46-A-05-41-0400-08A0A-310A-A","INTERNAL - ZONAL (GV): Forward Torque Box - Left Nacelle Strut","002","2016","12","22","P209802F3E9D6F7ACFBD15DBCEE333B0","","","0"
"AMM","DMC-1KC46-A-05-41-0400-09A0A-310A-A","INTERNAL - ZONAL (GV): Forward Torque Box - Right Nacelle Strut ","002","2016","12","22","I6DFE33990ECEFFB7558FCAAD4994409","","","0"
"AMM","DMC-1KC46-A-05-41-0400-10A0A-310A-A","EXTERNAL - ZONAL (GV): Underwing Fairing - Left Nacelle Strut ","001","2015","12","22","ND9306FE53D655DA64FAEE1F0FFC42E8","","","0"
"AMM","DMC-1KC46-A-05-41-0400-11A0A-310A-A","EXTERNAL - ZONAL (GV): Underwing Fairing - Right Nacelle Strut ","001","2015","12","22","C784D2EE3683068DBCD0B75FC274AB58","","","0"
"AMM","DMC-1KC46-A-05-41-0400-12A0A-310A-A","INTERNAL - ZONAL (GV): Underwing Fairing - Left Nacelle Strut ","002","2016","12","22","H4271D7E7CA88AE6E7631DC708A7C3DF","","","0"
"AMM","DMC-1KC46-A-05-41-0400-13A0A-310A-A","INTERNAL - ZONAL (GV): Underwing Fairing - Right Nacelle Strut ","002","2016","12","22","D29C7E41DC65489E430FE1CAA51297A6","","","0"
"AMM","DMC-1KC46-A-05-41-0400-14A0A-310A-A","EXTERNAL - ZONAL (GV): Mid and Aft Torque Boxes - Left Nacelle Strut","001","2015","12","22","OCC3A92F3E1170C91D0F433CB6CED356","","","0"
"AMM","DMC-1KC46-A-05-41-0400-15A0A-310A-A","EXTERNAL - ZONAL (GV): Mid and Aft Torque Boxes - Right Nacelle Strut","001","2015","12","22","NE1D947AE59A2222614E441699B0A532","","","0"
"AMM","DMC-1KC46-A-05-41-0400-16A0A-310A-A","INTERNAL - ZONAL (GV): Mid and Aft Torque Boxes - Left Nacelle Strut","002","2016","12","22","GE78787F06C29214AB0BD6666B3508A3","","","0"
"AMM","DMC-1KC46-A-05-41-0400-17A0A-310A-A","INTERNAL - ZONAL (GV): Mid and Aft Torque Boxes - Right Nacelle Strut","002","2016","12","22","OFF4F5367C6B915769D78B27164FA0D8","","","0"
"AMM","DMC-1KC46-A-05-41-0400-18A0A-310A-A","EXTERNAL - ZONAL (GV): Core Cowl - Skirt Fairing - Left Nacelle Strut ","001","2015","12","22","H1EE4A0106A41199D16711309D7889AE","","","0"
"AMM","DMC-1KC46-A-05-41-0400-19A0A-310A-A","EXTERNAL - ZONAL (GV): Core Cowl - Skirt Fairing - Right Nacelle Strut","001","2015","12","22","EF4B7B199697903FC56306884DC87A13","","","0"
"AMM","DMC-1KC46-A-05-41-0400-20A0A-310A-A","INTERNAL - ZONAL (GV): Core Cowl - Skirt Fairing - Left Nacelle Strut ","002","2016","12","22","PF41B317474652CE9E9A0D8DB9248A31","","","0"
"AMM","DMC-1KC46-A-05-41-0400-21A0A-310A-A","INTERNAL - ZONAL (GV): Core Cowl - Skirt Fairing - Right Nacelle Strut ","002","2016","12","22","D50622B302F8C24D9584DE2ADA7B1FB1","","","0"
"AMM","DMC-1KC46-A-05-41-0400-22A0A-310A-A","EXTERNAL - ZONAL (GV): Aft Fairing - Left Nacelle Strut","001","2015","12","22","G9CC16558C83CC9232BA2040BC97EB3F","","","0"
"AMM","DMC-1KC46-A-05-41-0400-23A0A-310A-A","EXTERNAL - ZONAL (GV): Aft Fairing - Right Nacelle Strut","001","2015","12","22","O333E1D0E17074C3852E4DA6B1A52A88","","","0"
"AMM","DMC-1KC46-A-05-41-0400-24A0A-310A-A","INTERNAL - ZONAL (GV): Aft Fairing - Left Nacelle Strut","002","2016","12","22","BD138646C8576CA3B3C9557E756B0F8C","","","0"
"AMM","DMC-1KC46-A-05-41-0400-25A0A-310A-A","INTERNAL - ZONAL (GV): Aft Fairing - Right Nacelle Strut","002","2016","12","22","A2AF15BAABE0B54989E85ED34297BF37","","","0"
"AMM","DMC-1KC46-A-05-41-0400-26A0A-310A-A","EXTERNAL - ZONAL (GV): Powerplant - Left Engine","002","2016","12","22","E20A5192DB01B7F19039156D905C416E","","","0"
"AMM","DMC-1KC46-A-05-41-0400-27A0A-310A-A","EXTERNAL - ZONAL (GV): Powerplant - Right Engine ","002","2016","12","22","CA55E330716BD9E0BE63071A3F79D287","","","0"
"AMM","DMC-1KC46-A-05-41-0400-28A0A-310A-A","EXTERNAL - ZONAL (GV): Nose Cowl - Left Engine","001","2015","12","22","G736906671F80AAF755CC3D85AD42CA6","","","0"
"AMM","DMC-1KC46-A-05-41-0400-29A0A-310A-A","EXTERNAL - ZONAL (GV): Nose Cowl - Right Engine ","001","2015","12","22","D72A9DA2A430F2CAA9542AEE84AC5D68","","","0"
"AMM","DMC-1KC46-A-05-41-0400-30A0A-310A-A","EXTERNAL - ZONAL (GV): Fan Cowl Panels - Left Engine ","001","2015","12","22","H894365C68C88FA2E238621CC1F4E63C","","","0"
"AMM","DMC-1KC46-A-05-41-0400-31A0A-310A-A","EXTERNAL - ZONAL (GV): Fan Cowl Panels - Right Engine ","001","2015","12","22","D237EC7EE5E4D5DB7D3EB4BC0BF0A2D6","","","0"
"AMM","DMC-1KC46-A-05-41-0400-32A0A-310A-A","EXTERNAL - ZONAL (GV): Fan Ducts - Left Engine ","001","2015","12","22","J1CF3A567449889883D5DC63DD7A9F77","","","0"
"AMM","DMC-1KC46-A-05-41-0400-33A0A-310A-A","EXTERNAL - ZONAL (GV): Fan Ducts - Right Engine","001","2015","12","22","L22FBB6C13E524766C5CADF3BDD7C3A5","","","0"
"AMM","DMC-1KC46-A-05-41-0400-34A0A-310A-A","EXTERNAL - ZONAL (GV): Core Cowls - Left Engine ","001","2015","12","22","A1AE59AA95AC3F31ACD5BAF3308C4064","","","0"
"AMM","DMC-1KC46-A-05-41-0400-35A0A-310A-A","EXTERNAL - ZONAL (GV): Core Cowls - Right Engine ","001","2015","12","22","OB47F711250962070AB4A492DD7E38CE","","","0"
"AMM","DMC-1KC46-A-05-41-0500-01A0A-010A-A","ZONE 500 LEFT WING - MAINTENANCE PRACTICES","003","2017","10","22","FD3EA6AAF809F367E58967E26F720E34","","","0"
"AMM","DMC-1KC46-A-05-41-0500-02A0A-310A-A","EXTERNAL - ZONAL (GV): Leading Edge to Front Spar - Inboard - Left Wing ","001","2015","12","22","HBD280F9D340B1E6700479C87A4DC87B","","","0"
"AMM","DMC-1KC46-A-05-41-0500-03A0A-310A-A","INTERNAL - ZONAL (GV): Leading Edge to Front Spar - Inboard - Left Wing ","002","2016","12","22","NFAC2830433A77AF6247C0F275AD534D","","","0"
"AMM","DMC-1KC46-A-05-41-0500-04A0A-310A-A","EXTERNAL - ZONAL (GV): Inboard Slats - No. 6 Left Wing ","002","2016","08","22","A5C27BE6DD6F56C739145C7336F16D2A","","","0"
"AMM","DMC-1KC46-A-05-41-0500-05A0A-310A-A","EXTERNAL - ZONAL (GV): Krueger Flap - Left Wing ","001","2015","12","22","J3C5442335193762ACA54AE4775F0CC5","","","0"
"AMM","DMC-1KC46-A-05-41-0500-06A0A-310A-A","EXTERNAL - ZONAL (GV): Leading Edge to Front Spar - Outboard - Left Wing ","001","2015","12","22","E2AC67366042E361A4AEFA80DDC3A3A0","","","0"
"AMM","DMC-1KC46-A-05-41-0500-07A0A-310A-A","INTERNAL - ZONAL (GV): Leading Edge to Front Spar - Outboard - Left Wing ","004","2016","12","22","G052413FFC23BE7F78D72AF5F11C2051","","","0"
"AMM","DMC-1KC46-A-05-41-0500-08A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Slats - No. 5 Left Wing","001","2015","12","22","B5ED27589258E402B57A7E24BA2240CA","","","0"
"AMM","DMC-1KC46-A-05-41-0500-09A0A-310A-A","INTERNAL - ZONAL (GV): Outboard Slats - No. 5 Left Wing ","001","2015","12","22","H01AA67B662FD00D8399EB7D615AD9B2","","","0"
"AMM","DMC-1KC46-A-05-41-0500-10A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Slats - No. 4 Left Wing","001","2015","12","22","JA7217D229CE5E58F45CD38F91AEA13F","","","0"
"AMM","DMC-1KC46-A-05-41-0500-11A0A-310A-A","INTERNAL - ZONAL (GV): Outboard Slats - No. 4 Left Wing ","001","2015","12","22","A5C3226E0DAB47BA9C698C2A74FEC85E","","","0"
"AMM","DMC-1KC46-A-05-41-0500-12A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Slats - No. 3 Left Wing ","001","2015","12","22","LFF9767E0EE57BEEAC5986B869469A91","","","0"
"AMM","DMC-1KC46-A-05-41-0500-13A0A-310A-A","INTERNAL - ZONAL (GV): Outboard Slats - No. 3 Left Wing ","001","2015","12","22","K50E1556701EE218E522E622A06165EC","","","0"
"AMM","DMC-1KC46-A-05-41-0500-14A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Slats - No. 2 Left Wing ","001","2015","12","22","N35B57EDECA1F81C41D8EDE9E68C2AA7","","","0"
"AMM","DMC-1KC46-A-05-41-0500-15A0A-310A-A","INTERNAL - ZONAL (GV): Outboard Slats - No. 2 Left Wing","001","2015","12","22","G9C9550684CC969413028193FE76725B","","","0"
"AMM","DMC-1KC46-A-05-41-0500-16A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Slats - No. 1 Left Wing ","001","2015","12","22","JDB9ACA8F001C17D4E86F4F400D6F62B","","","0"
"AMM","DMC-1KC46-A-05-41-0500-17A0A-310A-A","INTERNAL - ZONAL (GV): Outboard Slats - No. 1 Left Wing","001","2015","12","22","N289C0D16AF95CBF8462D6BC6C119307","","","0"
"AMM","DMC-1KC46-A-05-41-0500-18A0A-310A-A","EXTERNAL - ZONAL (GV): Center Fuel Tank - Left Wing","001","2015","12","22","A0CF7758C901A32A9D5F2444A03FD57A","","","0"
"AMM","DMC-1KC46-A-05-41-0500-19A0A-310A-A","INTERNAL - ZONAL (GV): Center Fuel Tank - Left Wing ","002","2016","12","22","I7AC7462BA614AA1A6ECBD4710F60362","","","0"
"AMM","DMC-1KC46-A-05-41-0500-20A0A-310A-A","EXTERNAL - ZONAL (GV): Main Fuel Tank - Inboard Section - Left Wing","001","2015","12","22","B1A23D9ADEBAF1B66E813C2AB8214EB5","","","0"
"AMM","DMC-1KC46-A-05-41-0500-21A0A-310A-A","INTERNAL - ZONAL (GV): Main Fuel Tank - Inboard Section - Left Wing ","002","2016","12","22","D5668C252510CBC66F9F8632980D8DFB","","","0"
"AMM","DMC-1KC46-A-05-41-0500-22A0A-310A-A","EXTERNAL - ZONAL (GV): Inboard Dry Bay - Left Wing","001","2015","12","22","A98FDF66FF16BE1EEEF49CCD241867BD","","","0"
"AMM","DMC-1KC46-A-05-41-0500-23A0A-310A-A","INTERNAL - ZONAL (GV): Inboard Dry Bay - Left Wing ","001","2015","12","22","H27BC1664FF1E0ED9FB0ACEC1564CA3C","","","0"
"AMM","DMC-1KC46-A-05-41-0500-24A0A-310A-A","EXTERNAL - ZONAL (GV): Main Fuel Tank - Outboard Section - Left Wing ","001","2015","12","22","KC3DB700A023B06C0187ED4E5855945A","","","0"
"AMM","DMC-1KC46-A-05-41-0500-25A0A-310A-A","INTERNAL - ZONAL (GV): Main Fuel Tank - Outboard Section - Left Wing ","002","2016","12","22","I9113833740BDC3DF5438A69C3807E09","","","0"
"AMM","DMC-1KC46-A-05-41-0500-26A0A-310A-A","EXTERNAL - ZONAL (GV): Surge Tank - Left Wing","001","2015","12","22","HA5B2BF3FD3649603DF268AD9CBCEF8C","","","0"
"AMM","DMC-1KC46-A-05-41-0500-27A0A-310A-A","INTERNAL - ZONAL (GV): Surge Tank - Left Wing ","003","2017","08","22","GA8BB4FB8F31F93630D7D2E625528F12","","","0"
"AMM","DMC-1KC46-A-05-41-0500-28A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Dry Bay - Left Wing ","001","2015","12","22","G07E9727FA81E1433BC19E8EFABA8FAA","","","0"
"AMM","DMC-1KC46-A-05-41-0500-29A0A-310A-A","INTERNAL - ZONAL (GV): Outboard Dry Bay - Left Wing ","003","2017","08","22","F1D4A10E314283B89D417C344817953E","","","0"
"AMM","DMC-1KC46-A-05-41-0500-30A0A-310A-A","EXTERNAL - ZONAL (GV): Wing Tip - Left Wing","001","2015","12","22","EFCC61505599DB0D9CCE54B0FF9B1C8E","","","0"
"AMM","DMC-1KC46-A-05-41-0500-31A0A-310A-A","INTERNAL - ZONAL (GV): Wing Tip - Left Wing ","003","2017","08","22","M710935CB10220CB8A88AF7F4D6B1B83","","","0"
"AMM","DMC-1KC46-A-05-41-0500-32A0A-310A-A","EXTERNAL - ZONAL (GV): Rear Spar to MLG Support Beam - Left Wing ","001","2015","12","22","MF89BCFEE0B651B322E00AC39185E9AB","","","0"
"AMM","DMC-1KC46-A-05-41-0500-33A0A-310A-A","INTERNAL - ZONAL (GV): Rear Spar to MLG Support Beam - Left Wing","002","2016","12","22","L98C80F72CC8E26F69F2BA69822F8772","","","0"
"AMM","DMC-1KC46-A-05-41-0500-34A0A-310A-A","EXTERNAL - ZONAL (GV): MLG Support Beam to Trailing Edge - Left Wing ","001","2015","12","22","I1DAC4EBB0917C12C06D316842048577","","","0"
"AMM","DMC-1KC46-A-05-41-0500-35A0A-310A-A","INTERNAL - ZONAL (GV): MLG Support Beam to Trailing Edge - Left Wing ","003","2017","08","22","B8317A444B11DFD7608EA9EF152163DB","","","0"
"AMM","DMC-1KC46-A-05-41-0500-36A0A-310A-A","EXTERNAL - ZONAL (GV): Spoilers - No. 6 Left Wing","001","2015","12","22","B11833B6B078E46D14D0353A7061E85D","","","0"
"AMM","DMC-1KC46-A-05-41-0500-37A0A-310A-A","EXTERNAL - ZONAL (GV): Spoilers - No. 5 Left Wing","001","2015","12","22","G864CE53EB256C103568AB8B0A15F7A1","","","0"
"AMM","DMC-1KC46-A-05-41-0500-38A0A-310A-A","EXTERNAL - ZONAL (GV): Inboard Trailing Edge Flap - Left Wing ","001","2015","12","22","E9D13A55593C57A3674E801ADE94AEEB","","","0"
"AMM","DMC-1KC46-A-05-41-0500-39A0A-310A-A","EXTERNAL - ZONAL (GV): Inboard Aileron - Left Wing","001","2015","12","22","L223CA9B734D10C9533AAFF0FAAE00B8","","","0"
"AMM","DMC-1KC46-A-05-41-0500-40A0A-310A-A","EXTERNAL - ZONAL (GV): Rear Spar to Trailing Edge - Left Wing ","001","2015","12","22","N0A0260CB6091981DB8EA87CDE5DBAC5","","","0"
"AMM","DMC-1KC46-A-05-41-0500-41A0A-310A-A","INTERNAL - ZONAL (GV): Rear Spar to Trailing Edge - Left Wing ","002","2016","12","22","P7F7B817CF7BF32868EFCC08AAE3E399","","","0"
"AMM","DMC-1KC46-A-05-41-0500-42A0A-310A-A","EXTERNAL - ZONAL (GV): Spoilers - No. 4 Left Wing","001","2015","12","22","L87CDE12E1B5A021D1BDBA01697266BB","","","0"
"AMM","DMC-1KC46-A-05-41-0500-43A0A-310A-A","EXTERNAL - ZONAL (GV): Spoilers - No. 3 Left Wing ","001","2015","12","22","JDB11A95CD62F64C85F373246900954E","","","0"
"AMM","DMC-1KC46-A-05-41-0500-44A0A-310A-A","EXTERNAL - ZONAL (GV): Spoilers - No. 2 Left Wing ","001","2015","12","22","H5D611ABF6C17AD005AA12A63032F185","","","0"
"AMM","DMC-1KC46-A-05-41-0500-45A0A-310A-A","EXTERNAL - ZONAL (GV): Spoilers - No. 1 Left Wing ","001","2015","12","22","B9E3C7A97927FA4B42C312DEE3FA3103","","","0"
"AMM","DMC-1KC46-A-05-41-0500-46A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Trailing Edge Flap - Left Wing ","001","2015","12","22","FCC2DA599C6FCE1D9DD8ED73AC357630","","","0"
"AMM","DMC-1KC46-A-05-41-0500-47A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Aileron - Left Wing ","001","2015","12","22","BA8ADFD7C6B2E1C12C814CA84224752B","","","0"
"AMM","DMC-1KC46-A-05-41-0500-48A0A-310A-A","EXTERNAL - ZONAL (GV): Inboard Flap Fairing - Left Wing ","001","2015","12","22","E64DECB916C81166E3CB33AC012E30FA","","","0"
"AMM","DMC-1KC46-A-05-41-0500-49A0A-310A-A","EXTERNAL - ZONAL (GV): Outboard Flap Inboard Fairing - Left Wing ","002","2016","08","22","H64314FCBE4B47327F6475FA5EFAAB27","","","0"
